serial_no,abandon_dt,amend_reg_dt,amend_lb_for_app_in,amend_lb_for_reg_in,amend_lb_itu_in,amend_lb_use_in,reg_cancel_cd,reg_cancel_dt,cancel_pend_in,cert_mark_in,chg_reg_in,coll_memb_mark_in,coll_serv_mark_in,coll_trade_mark_in,draw_color_cur_in,draw_color_file_in,concur_use_in,concur_use_pend_in,file_location,draw_3d_cur_in,draw_3d_file_in,exm_attorney_name,lb_use_file_in,lb_for_app_cur_in,lb_for_reg_cur_in,lb_intl_reg_cur_in,lb_for_app_file_in,lb_for_reg_file_in,lb_intl_reg_file_in,lb_none_cur_in,filing_dt,for_priority_in,lb_itu_cur_in,lb_itu_file_in,interfer_pend_in,exm_office_cd,file_location_dt,mark_draw_cd,mark_id_char,opposit_pend_in,amend_principal_in,concur_use_pub_in,publication_dt,registration_dt,renewal_dt,renewal_file_in,repub_12c_dt,repub_12c_in,incontest_ack_in,incontest_file_in,acq_dist_in,acq_dist_part_in,use_afdv_acc_in,use_afdv_file_in,use_afdv_par_acc_in,serv_mark_in,std_char_claim_in,cfh_status_cd,cfh_status_dt,amend_supp_reg_in,supp_reg_in,trade_mark_in,lb_use_cur_in,lb_none_file_in,ir_auto_reg_dt,ir_first_refus_in,ir_death_dt,ir_publication_dt,ir_registration_dt,ir_registration_no,ir_renewal_dt,ir_status_cd,ir_status_dt,ir_priority_dt,ir_priority_in,related_other_in,registration_no,tad_file_id
73172927,,,0,0,0,0,2,1987-11-04,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1978-06-02,0,0,0,0,000,1994-04-23,5S13,DISNEY PALS,0,0,0,1981-02-10,1981-05-05,,0,,0,0,0,0,0,0,0,0,0,0,710,1987-11-04,0,0,1,1,0,,,,,,,,,,,,0.0,1153211,7
73173290,,,0,0,0,0,2,1987-11-05,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1978-06-05,0,0,0,0,000,1994-04-23,1000,DISNEY PALS,0,0,0,1981-02-10,1981-05-05,,0,,0,0,0,0,0,0,0,0,0,0,710,1987-11-05,0,0,1,1,0,,,,,,,,,,,,0.0,1153212,7
73174065,,,0,0,0,0,2,1986-07-18,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1978-06-12,0,0,0,0,000,1994-04-09,3000,APPLEWOOD SEED CO.,0,0,0,,1980-02-05,,0,,0,0,0,0,0,0,0,0,0,0,710,1986-07-18,0,0,1,1,0,,,,,,,,,,,,,1130434,7
73174664,,,0,0,0,0,2,1986-10-02,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1978-06-15,0,0,0,0,000,1994-04-09,1000,YAPPLE,0,0,0,,1980-05-06,,0,,0,0,0,0,0,0,0,0,0,0,710,1986-10-02,0,0,1,1,0,,,,,,,,,,,,,1134749,7
73175136,,,0,0,0,0,2,1989-06-28,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,"DURAN GAMERO, VEMBOUR",1,0,0,0,0,0,0,0,1978-06-19,0,0,0,0,540,1994-05-22,1000,APPLETREE STEREO,0,0,0,1982-11-02,1983-01-25,,0,,0,0,0,0,0,0,0,0,1,0,710,1989-06-28,0,0,0,1,0,,,,,,,,,,,,,1225477,7
73176639,,,0,0,0,0,2,1986-07-11,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1978-06-30,0,0,0,0,000,1994-04-09,1000,GRAPPLER E' LIRE,0,0,0,,1980-01-29,,0,,0,0,0,0,0,0,0,0,0,0,710,1986-07-11,0,0,1,1,0,,,,,,,,,,,,0.0,1129911,7
73177769,,,0,0,0,0,2,1987-05-01,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1978-07-10,0,0,0,0,000,1994-04-16,1000,THE PROFESSIONAL PINEAPPLE COOKING CONTEST,0,0,0,1980-05-06,1980-11-18,,0,,0,0,0,1,0,0,0,0,1,0,710,1987-05-01,0,0,0,1,0,,,,,,,,,,,,0.0,1141657,7
73177783,,,0,0,0,0,2,2016-03-11,0,0,0,0,0,0,0,0,0,0,SCANNING ON DEMAND,0,0,,1,0,0,0,0,0,0,0,1978-07-11,0,0,0,0,,2008-02-04,5S07,"""APPLE-IER""",0,0,0,,1980-03-11,2000-03-11,0,,0,1,0,0,0,1,0,0,0,0,710,2016-03-11,0,0,1,1,0,,,,,,,,,,,,,1131904,7
73178512,,,0,0,0,0,2,2021-06-18,0,0,1,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1978-07-17,0,0,0,0,,2010-01-14,5U07,ADAMS APPLE,0,0,0,1980-05-06,1980-11-11,2010-11-11,0,,0,1,0,0,0,1,0,1,1,0,710,2021-06-18,0,0,1,1,0,,,,,,,,,,,,,1141417,7
73178571,,1979-08-06,0,0,0,0,2,2001-02-10,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1978-07-17,0,0,0,0,000,1989-06-22,1000,APPLES OF EXCELLENCE,0,0,0,,1980-01-22,,0,,0,0,0,0,0,1,0,0,0,0,710,2001-02-10,1,1,1,1,0,,,,,,,,,,,,,1129744,7
73179308,,,0,0,0,0,2,1987-04-15,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1978-07-24,0,0,0,0,000,1994-04-16,1000,APPLE PEEL MOBILE,0,0,0,1980-01-29,1980-12-02,,0,,0,0,0,0,0,0,0,0,0,0,710,1987-04-15,0,0,1,1,0,,,,,,,,,,,,,1142062,7
73179424,,,0,0,0,0,2,1986-03-13,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1978-07-24,0,0,0,0,000,1994-04-02,1000,DIANE DE CHANEL,0,0,0,,1979-10-02,,0,,0,0,0,0,0,0,0,0,0,0,710,1986-03-13,0,0,1,1,0,,,,,,,,,,,,0.0,1125487,7
73180894,,,0,0,0,0,2,2000-12-15,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,0,0,1,0,0,1,0,0,1978-08-03,0,0,0,0,000,1985-11-26,1000,THE APPLE JEANS,0,0,0,,1979-10-23,,0,,0,1,0,0,0,1,0,0,0,0,710,2000-12-15,0,0,1,0,0,,,,,,,,,,,,,1126214,7
73181148,,,0,0,0,0,2,2001-12-22,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1978-08-07,0,0,0,0,000,2002-12-30,1000,GUCCI,0,0,0,1980-06-24,1980-12-16,,0,,0,1,0,1,0,1,0,0,0,0,710,2001-12-22,0,0,1,1,0,,,,,,,,,,,,,1143283,7
73186111,,,0,0,0,0,2,1988-02-03,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,0,0,1,0,0,1,0,0,1979-07-17,0,0,0,0,000,1994-04-23,3S07,APPLEJOY,0,0,0,1981-04-28,1981-07-21,,0,,0,0,0,0,0,0,0,0,0,0,710,1988-02-03,0,0,1,0,0,,,,,,,,,,,,,1162129,7
73186322,,,0,0,0,0,2,1987-01-02,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1978-09-20,0,0,0,0,000,1994-04-09,1000,MAD APPLE,0,0,0,,1980-08-12,,0,,0,0,0,0,0,0,0,0,1,0,710,1987-01-02,0,0,0,1,0,,,,,,,,,,,,,1138717,7
73186323,,,0,0,0,0,2,1986-12-02,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1978-09-20,0,0,0,0,000,1994-04-09,1000,APPLE MILL,0,0,0,,1980-07-08,,0,,0,0,0,0,0,0,0,0,1,0,710,1986-12-02,0,0,0,1,0,,,,,,,,,,,,,1137681,7
73186708,,,0,0,0,0,2,1987-01-16,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1978-09-25,0,0,0,0,000,1994-04-09,3000,GLENN HERMES ILLUSTRATING WHERE QUALITY IS DRAWN,0,0,0,,1980-08-26,,0,,0,0,0,0,0,0,0,0,1,0,710,1987-01-16,0,0,0,1,0,,,,,,,,,,,,,1139090,7
73186768,,,0,0,0,0,2,1987-05-08,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1978-09-25,0,0,0,0,000,1994-04-16,1000,THE APPLETREE,0,0,0,1980-07-08,1980-12-23,,0,,0,0,0,0,0,0,0,0,0,0,710,1987-05-08,0,0,1,1,0,,,,,,,,,,,,,1144364,7
73186837,,,0,0,0,0,2,1986-01-14,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1978-09-25,0,0,0,0,000,1994-04-02,1000,ADAM'S APPLE,0,0,0,,1979-10-16,,0,,0,0,0,0,0,0,0,0,0,0,710,1986-01-14,0,0,1,1,0,,,,,,,,,,,,0.0,1125905,7
73188424,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1978-10-06,0,0,0,0,000,2001-08-09,1000,APPLE BRAN CRUNCH,0,0,0,,1979-07-24,,0,,0,1,0,0,0,1,0,0,0,0,900,2000-07-03,0,0,1,1,0,,,,,,,,,,,,0.0,1122940,7
73190159,,,0,0,0,0,2,1987-05-15,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1978-10-23,0,0,0,0,000,1994-04-23,3R15,LEGO,0,0,0,1980-08-26,1980-12-30,,0,,0,0,0,0,0,0,0,0,0,0,710,1987-05-15,0,0,1,1,0,,,,,,,,,,,,0.0,1145147,7
73193801,,,0,0,0,0,2,1989-04-04,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1978-11-20,0,0,0,0,000,1994-05-14,1000,APPLE SOFTWARE BANK,0,0,0,1982-05-25,1982-08-17,,0,,0,0,0,0,0,0,0,0,0,0,710,1989-04-04,0,0,1,1,0,,,,,,,,,,,,0.0,1205185,7
73195000,1980-06-30,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,"STRASER, RICHARD A",1,0,0,0,0,0,0,0,1978-11-24,0,0,0,0,520,1983-03-09,1000,BIG APPLE,1,0,0,1982-11-23,,,0,,0,0,0,0,0,0,0,0,0,0,602,1983-03-09,0,0,1,1,0,,,,,,,,,,,,,0,7
73195174,,,0,0,0,0,2,1986-07-02,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1978-11-30,0,0,0,0,000,1994-04-09,1000,BIG APPLES,0,0,0,,1980-01-22,,0,,0,0,0,0,0,0,0,0,0,0,710,1986-07-02,0,0,1,1,0,,,,,,,,,,,,,1129454,7
73195175,,,0,0,0,0,2,1986-06-24,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1978-11-30,0,0,0,0,000,1994-04-09,1000,APPLES,0,0,0,,1980-01-15,,0,,0,0,0,0,0,0,0,0,0,0,710,1986-06-24,0,0,1,1,0,,,,,,,,,,,,,1129126,7
73197230,,,0,0,0,0,2,1988-12-28,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1978-12-18,0,0,0,0,000,1994-05-09,1000,CHANEL,0,0,0,1980-05-13,1982-04-13,,0,,0,0,0,0,0,0,0,0,0,0,710,1988-12-28,0,0,1,1,0,,,,,,,,,,,,1.0,1193734,7
73197958,,,0,0,0,0,2,1988-12-23,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1978-12-26,0,0,0,0,000,1994-05-09,5U11,NO 5 CHANEL,0,0,0,1980-05-13,1982-04-13,,0,,0,0,0,0,0,0,0,0,0,0,710,1988-12-23,0,0,1,1,0,,,,,,,,,,,,1.0,1193735,7
73197992,,,0,0,0,0,2,1986-12-09,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1978-12-26,0,0,0,0,000,1994-04-09,1000,BIG APPLE,0,0,0,,1980-07-15,,0,,0,0,0,0,0,0,0,0,0,0,710,1986-12-09,0,0,1,1,0,,,,,,,,,,,,,1137853,7
73200253,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1979-01-16,0,0,0,0,,2021-08-31,1000,NIKE,0,0,0,1980-09-23,1981-05-12,2021-05-12,0,,0,1,0,0,0,1,0,0,0,0,800,2021-08-31,0,0,1,1,0,,,,,,,,,,,,0.0,1153938,7
73201697,,,0,0,0,0,2,2016-03-11,0,0,0,0,0,0,0,0,0,0,SCANNING ON DEMAND,0,0,,1,0,0,0,0,0,0,0,1979-01-29,0,0,0,0,,2008-02-19,1000,APPLE,0,0,0,1980-07-15,1980-12-23,2000-12-23,0,,0,1,0,0,0,1,0,0,0,0,710,2016-03-11,0,0,1,1,0,,,,,,,,,,,,0.0,1144147,7
73201929,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1979-01-29,0,0,0,0,,2020-06-08,1000,GUCCI,0,0,0,1980-04-29,1980-10-21,2020-10-21,0,,0,1,0,0,0,1,0,0,0,0,800,2020-06-08,0,0,1,1,0,,,,,,,,,,,,0.0,1140598,7
73202097,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1979-01-31,0,0,0,0,,2020-08-26,1000,SNAPPLE,0,0,0,1981-03-10,1981-06-02,2021-06-02,0,,0,1,0,0,0,1,0,0,0,0,800,2020-08-26,0,0,1,1,0,,,,,,,,,,,,,1156585,7
73202676,1980-12-31,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,"WILLIAMS, RONALD E",1,0,0,0,0,0,0,0,1979-02-05,0,0,0,0,520,1981-11-06,3000,SUNGLO NATURAL APPLE CIDER,0,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,618,1980-12-31,0,0,1,1,0,,,,,,,,,,,,,0,7
73205383,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1979-02-27,0,0,0,0,,2022-02-04,3S19,BMW,0,0,0,1981-06-30,1981-09-22,2021-09-22,0,,0,1,0,0,0,1,0,0,1,0,800,2022-02-04,0,0,0,1,0,,,,,,,,,,,,0.0,1170556,7
73205394,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1979-02-27,0,0,0,0,,2021-12-01,1000,BMW,0,0,0,1981-05-19,1981-08-11,2021-08-11,0,,0,1,0,0,0,1,0,0,1,0,800,2021-12-01,0,0,0,1,0,,,,,,,,,,,,0.0,1164922,7
73206980,,,0,0,0,0,2,2002-05-25,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1979-03-12,0,0,0,0,000,2002-12-12,1000,APPLE SASS,0,0,0,1981-02-24,1981-05-19,,0,,0,1,0,0,0,1,0,0,0,0,710,2002-05-25,0,0,1,1,0,,,,,,,,,,,,0.0,1155023,7
73207312,1982-11-17,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,"MAYERSCHOFF, GLENN E",1,0,0,0,0,0,0,0,1979-03-14,0,0,0,0,540,1983-07-15,3000,THE APPLE CORE,0,0,0,,,,0,,0,0,0,0,0,0,0,0,1,0,602,1983-07-05,0,0,0,1,0,,,,,,,,,,,,,0,7
73207678,,,0,0,0,0,B,,0,0,1,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1979-03-16,0,0,0,0,,2022-03-14,1000,SAMSUNG,0,0,0,1981-05-19,1981-08-11,2021-08-11,0,,0,0,0,0,0,1,0,1,0,0,800,2022-03-14,0,0,1,1,0,,,,,,,,,,,,,1164353,7
73208336,,,0,0,0,0,2,2001-07-28,0,0,0,0,0,0,0,0,0,0,TTAB,0,0,,1,0,0,0,0,0,0,0,1979-03-22,0,0,0,0,000,1989-12-19,3000,APPLETON FARM,0,0,0,1980-03-18,1980-07-22,,0,,0,1,0,0,0,1,0,0,0,0,710,2001-07-28,0,0,1,1,0,,,,,,,,,,,,,1138006,7
73208474,1981-09-03,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,UNKNOWN,0,0,"GAST, PAUL FRANCIS",0,0,0,0,0,0,0,0,1979-03-22,0,0,0,0,550,,1000,MARVELON,1,0,0,1980-07-22,,,0,,0,0,0,0,0,0,0,0,0,0,618,1981-09-03,0,0,1,0,0,,,,,,,,,,,,,0,7
73210987,,,0,0,0,0,2,2004-03-27,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,"HOWLADER, FARIS",1,0,0,0,0,0,0,0,1979-04-10,0,0,0,0,540,2004-06-23,1000,APPLERITO,0,0,0,1983-03-29,1983-06-21,,0,,0,1,0,0,0,1,0,0,0,0,710,2004-03-27,0,0,1,1,0,,,,,,,,,,,,,1243018,7
73212026,,,0,0,0,0,2,1987-04-23,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1979-04-18,0,0,0,0,000,1994-04-16,1000,BIG APPLE,0,0,0,1980-05-20,1980-12-09,,0,,0,0,0,0,0,0,0,0,0,0,710,1987-04-23,0,0,1,1,0,,,,,,,,,,,,,1142701,7
73214023,,,0,0,0,0,2,2014-06-27,0,0,0,0,0,0,0,0,0,0,SCANNING ON DEMAND,0,0,,1,0,0,0,0,0,0,0,1979-05-03,0,0,0,0,000,2008-03-28,3U10,JACK APPLESEED'S TAVERN,0,0,0,1981-09-15,1982-03-16,,0,,0,0,0,0,0,1,0,0,1,0,710,2014-06-27,0,0,0,1,0,,,,,,,,,,,,,1192333,7
73214277,,,0,0,0,0,2,1988-12-09,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1979-05-04,0,0,0,0,000,1994-05-09,3U13,CANDY APPLE,0,0,0,1981-09-08,1982-04-27,,0,,0,0,0,0,0,0,0,0,0,0,710,1988-12-09,0,0,1,1,0,,,,,,,,,,,,,1194224,7
73214354,1981-02-28,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,TTAB,0,0,,1,0,0,0,0,0,0,0,1979-05-04,0,0,0,0,520,1981-06-29,1000,APPLEJOIE,1,0,0,,,,0,,0,0,0,0,0,0,0,0,0,0,602,1981-02-28,0,0,1,1,0,,,,,,,,,,,,,0,7
73215055,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1979-05-10,0,0,0,0,000,1994-04-09,3T09,CRABAPPLE ENTERPRISES,0,0,0,1980-04-15,1980-09-23,,0,,0,0,0,0,0,0,0,0,1,0,710,1987-02-24,0,0,0,1,0,,,,,,,,,,,,,1139841,7
73216779,,,0,0,0,0,2,2002-10-12,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1979-05-23,0,0,0,0,000,1988-06-14,1000,LEGOLAND,0,0,0,1981-10-13,1982-01-05,,0,,0,1,0,0,0,1,0,0,0,0,710,2002-10-12,0,0,1,1,0,,,,,,,,,,,,0.0,1184944,7
73216977,,,0,0,0,0,2,1987-10-22,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1979-05-24,0,0,0,0,000,1994-04-23,1000,CLUB HERMES,0,0,0,1981-01-27,1981-04-21,,0,,0,0,0,0,0,0,0,0,1,0,710,1987-10-22,0,0,0,1,0,,,,,,,,,,,,,1151957,7
73217800,,,0,0,0,0,2,2002-04-13,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1979-05-31,0,0,0,0,000,2002-12-12,3R21,GUCCI,0,0,0,1981-01-13,1981-04-07,,0,,0,1,0,0,0,1,0,0,0,0,710,2002-04-13,0,0,1,1,0,,,,,,,,,,,,,1150346,7
73218664,,,0,0,0,0,2,1989-08-15,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1979-06-07,0,0,0,0,520,1994-05-22,1000,BIG APPLE,0,0,0,1982-12-28,1983-03-22,,0,,0,0,0,0,0,0,0,0,0,0,710,1989-08-15,0,0,1,1,0,,,,,,,,,,,,0.0,1232100,7
73218893,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1979-06-08,0,0,0,0,,2020-12-04,1000,WALT DISNEY,0,0,0,1980-05-06,1980-11-11,2020-11-11,1,,0,1,0,0,0,1,0,0,0,0,800,2020-12-04,0,0,1,1,0,,,,,,,,,,,,0.0,1141312,7
73218933,,,0,0,0,0,2,2002-11-05,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1979-06-08,0,0,0,0,000,1992-11-05,3V20,CAPRI SUN NATURAL FRUIT DRINK APPLE,0,0,0,1981-11-03,1982-01-26,,0,,0,1,0,0,0,1,0,0,0,0,710,2002-11-05,0,0,1,1,0,,,,,,,,,,,,0.0,1187978,7
73219326,,,0,0,0,0,2,2002-07-20,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1979-06-12,0,0,0,0,000,1989-11-29,1000,GUCCI,0,0,0,1981-06-16,1981-09-08,,0,,0,1,0,1,0,1,0,0,0,0,710,2002-07-20,0,0,1,1,0,,,,,,,,,,,,1.0,1168625,7
73219347,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1979-06-12,0,0,0,0,,2022-01-31,1000,GUCCI,0,0,0,1981-06-23,1981-09-15,2021-09-15,0,,0,1,0,1,0,1,0,0,0,0,800,2022-01-31,0,0,1,1,0,,,,,,,,,,,,1.0,1169019,7
73219348,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1979-06-12,0,0,0,0,,2021-04-07,1000,GUCCI,0,0,0,1981-06-16,1981-09-08,2021-09-08,0,,0,1,0,1,0,1,0,0,0,0,800,2021-04-07,0,0,1,1,0,,,,,,,,,,,,1.0,1168477,7
73219349,,,0,0,0,0,2,2002-07-20,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1979-06-12,0,0,0,0,000,1989-11-29,1000,GUCCI,0,0,0,1981-06-23,1981-09-15,,0,,0,1,0,1,0,1,0,0,0,0,710,2002-07-20,0,0,1,1,0,,,,,,,,,,,,1.0,1169383,7
73219350,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,,1,0,0,0,0,0,0,0,1979-06-12,0,0,0,0,,2022-01-29,1000,GUCCI,0,0,0,1981-06-23,1981-09-15,2021-09-15,0,,0,1,0,1,0,1,0,0,0,0,800,2022-01-29,0,0,1,1,0,,,,,,,,,,,,1.0,1168922,7
73219351,,,0,0,0,0,2,2002-07-20,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1979-06-12,0,0,0,0,000,1989-11-29,1000,GUCCI,0,0,0,1981-06-23,1981-09-15,,0,,0,1,0,1,0,1,0,0,0,0,710,2002-07-20,0,0,1,1,0,,,,,,,,,,,,1.0,1169357,7
73220685,,,0,0,0,0,2,1988-09-10,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1979-06-22,0,0,0,0,000,1994-05-07,1000,APPLE AMBER,0,0,0,1981-10-27,1982-01-19,,0,,0,0,0,0,0,0,0,0,0,0,710,1988-09-10,0,0,1,1,0,,,,,,,,,,,,,1187054,7
73223076,,,0,0,0,0,2,1988-07-15,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1979-07-12,0,0,0,0,000,1994-05-01,1000,APPLENATCH,0,0,0,1981-09-15,1981-12-08,,0,,0,0,0,0,0,0,0,0,0,0,710,1988-07-15,0,0,1,1,0,,,,,,,,,,,,,1181421,7
73223768,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,GENERIC WEB UPDATE,0,0,"BUCHER, DAVID",0,0,1,0,0,1,0,0,1979-07-17,0,0,0,0,550,2014-01-09,1000,PRADA,0,0,0,1983-10-25,1984-01-17,2014-01-17,0,,0,1,0,1,0,1,0,0,0,0,800,2014-01-09,0,0,1,0,0,,,,,,,,,,,,,1264243,7
73224556,,,0,0,0,0,2,2002-12-28,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,1,0,1,1,0,0,1979-07-24,1,0,0,0,000,1988-11-01,1000,APPLE BREAK,0,0,0,1981-12-29,1982-03-23,,0,,0,1,0,0,0,1,0,0,0,0,710,2002-12-28,0,0,1,1,0,,,,,,,,,,,,,1192615,7
73227316,,,0,0,0,0,2,2016-03-18,0,0,0,0,0,0,0,0,0,0,SCANNING ON DEMAND,0,0,,1,0,0,0,0,0,0,0,1979-08-13,0,0,0,0,,2008-03-20,1000,LEGO,0,0,0,1981-06-02,1982-01-26,2002-01-26,0,,0,1,0,0,0,1,0,0,0,0,710,2016-03-18,0,0,1,1,0,,,,,,,,,,,,,1187509,7
73227459,,,0,0,0,0,2,1987-05-12,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,1,0,0,0,0,0,0,0,1979-08-14,0,0,0,0,000,1994-04-16,1000,TERMIPHONE,0,0,0,1980-08-19,1980-12-30,,0,,0,0,0,0,0,0,0,0,0,0,710,1987-05-12,0,0,1,1,0,,,,,,,,,,,,,1144872,7
73227648,,,0,0,0,0,2,2002-11-05,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,,1,0,0,0,0,0,0,0,1979-08-16,0,0,0,0,000,1989-11-29,1000,GUCCI,0,0,0,1981-11-03,1982-01-26,,0,,0,1,0,1,0,1,0,0,0,0,710,2002-11-05,0,0,1,1,0,,,,,,,,,,,,1.0,1187837,7
73228916,1983-07-13,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,FILE REPOSITORY (FRANCONIA),0,0,"STRASER, RICHARD A",1,0,0,0,0,0,0,0,1979-08-27,0,0,0,0,520,1983-07-19,3S23,WHAPPLE JUICE,1,0,0,1982-06-15,,,0,,0,0,0,0,0,0,0,0,0,0,604,1983-07-13,0,0,1,1,0,,,,,,,,,,,,,0,7
73229770,,,0,0,0,0,1,1982-12-21,0,0,0,0,0,0,0,0,0,0,FILE DESTROYED,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,000,1994-04-16,3000,APPLE PLUS,0,0,0,,1981-03-24,,0,,0,0,0,0,0,0,0,0,0,0,711,1982-12-21,0,0,0,0,0,,,,,,,,,,,,,1149461,7
