case_row_id,case_number,case_number_raw,district_id,party_row_count,party_type,name,name_long
12738,1:05-cv-01426,1:05-cv-01426-RBW,dcd,63208,Counter Claimant,GOODWELL INTERNATIONAL LIMITED,GOODWELL INTERNATIONAL LIMITED A Virgin Islands (Br.) Limited Company
12739,1:05-cv-01481,1:05-cv-01481,ilnd,63212,Defendant,Massachusetts Institute of Technology,Massachusetts Institute of Technology
12740,1:05-cv-01482,1:05-cv-01482-AWI-SMS,caed,547224,Defendant,M.D.  Bipin Patel,M.D.  Bipin Patel
12741,1:05-cv-01490,1:05-cv-01490,ilnd,63222,Counter Claimant,"Teva Pharmaceuticals USA, Inc.","Teva Pharmaceuticals USA, Inc. TERMINATED: 08/07/2006"
12742,1:05-cv-01505,1:05-cv-01505-REB-CBS,cod,63237,Defendant,"Minnesota Corn Processors, LLC","Minnesota Corn Processors, LLC"
12743,1:05-cv-01527,1:05-cv-01527-WSD,gand,63244,Counter Claimant,"Copart, Inc.","Copart, Inc."
12744,1:05-cv-01529,1:05-cv-01529-RLV,gand,63254,Counter Claimant,"Richfx, Inc.","Richfx, Inc."
12745,1:05-cv-01538,1:05-cv-01538,ilnd,63260,Defendant,Tyco Electronics Corporation,Tyco Electronics Corporation TERMINATED: 04/27/2005
12746,1:05-cv-01559,1:05-cv-01559-LJM-WTL,insd,1,Defendant,Northern Safety Co Inc,Northern Safety Co Inc
12747,1:05-cv-01560,1:05-cv-01560-ESH,dcd,488368,Defendant,OSRAM GMBH,OSRAM GMBH
12748,1:05-cv-01582,1:05-cv-01582-JR,dcd,63268,Defendant,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORPORATION,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORPORATION
12749,1:05-cv-01584,1:05-cv-01584-REB-MEH,cod,63271,Defendant,"Trading Technologies International, Inc.","Trading Technologies International, Inc. a Delaware corporation"
12750,1:05-cv-01623,1:05-cv-01623-JEC,gand,63276,Defendant,"Shaw Industries Group, Inc.","Shaw Industries Group, Inc."
12751,1:05-cv-01624,1:05-cv-01624-JEC,gand,482731,Defendant,"Mohawk Industries, Inc.","Mohawk Industries, Inc."
12752,1:05-cv-01625,1:05-cv-01625-JEC,gand,63283,Defendant,"Tandus U.S., Inc.","Tandus U.S., Inc."
12753,1:05-cv-01626,1:05-cv-01626-JEC,gand,63288,Defendant,Blue Ridge Acquisition Company LLC,"Blue Ridge Acquisition Company LLC and doing business as Blue Ridge Carpet Mills, LLC doing business as"
12754,1:05-cv-01627,1:05-cv-01627-JEC,gand,63293,Defendant,"Mannington Mills, Inc.","Mannington Mills, Inc."
12755,1:05-cv-01631,1:05-cv-01631-SO,ohnd,63299,Counter-Claimant,Test-Rite Products Corporation,Test-Rite Products Corporation
12756,1:05-cv-01644,1:05-cv-01644-HHK,dcd,63303,Defendant,"MEDIMPEX UNITED, INC.","MEDIMPEX UNITED, INC."
12757,1:05-cv-01644,1:05-cv-01644,ilnd,63307,Defendant,Arvinmeritor Inc,Arvinmeritor Inc a Nevada Corporation
12758,1:05-cv-01651,1:05-cv-01651-CC,gand,63312,Counter Claimant,Kyocera Wireless Corp.,Kyocera Wireless Corp. A Delaware Corporation
12759,1:05-cv-01678,1:05-cv-01678-JLK-CBS,cod,63326,Counter Claimant,General Atomics,General Atomics
12760,1:05-cv-01724,1:05-cv-01724-JS-MLO,nyed,455392,Defendant,"Rates Technology,Inc","Rates Technology,Inc"
12761,1:05-cv-01742,1:05-cv-01742,ilnd,63358,Counter Claimant,"Dr. Gas, Inc","Dr. Gas, Inc"
12762,1:05-cv-01753,1:05-cv-01753-WSD,gand,63375,Counter Claimant,"McDonald Technology Group, Inc.","McDonald Technology Group, Inc."
12763,1:05-cv-01771,1:05-cv-01771-CC,gand,63381,Defendant,"Cantrell Worldwide, Inc.","Cantrell Worldwide, Inc."
12764,1:05-cv-01787,1:05-cv-01787-DCN,ohnd,544348,Counter-Claimant,"HOSPIRA, INC.","HOSPIRA, INC."
12765,1:05-cv-01797,1:05-cv-01797,ilnd,63387,Counter Claimant,Escient,Escient
12766,1:05-cv-01828,1:05-cv-01828,ilnd,63392,Defendant,Vladimira Intravaja,Vladimira Intravaja
12767,1:05-cv-01866,1:05-cv-01866-PSF-MEH,cod,63399,Counter Claimant,Dwain McCarty,Dwain McCarty an individual
12768,1:05-cv-01891,1:05-cv-01891-DCN,ohnd,63407,Counter-Claimant,"Molten Metal Equipment Innovations, Inc.","Molten Metal Equipment Innovations, Inc."
12769,1:05-cv-01918,1:05-cv-01918-BBM,gand,63410,Defendant,"W.E. Hall Company, Inc.","W.E. Hall Company, Inc."
12770,1:05-cv-01927,1:05-cv-01927-RDB,mdd,63437,Counter Claimant,"International Electronics, Inc.","International Electronics, Inc."
12771,1:05-cv-01929,1:05-cv-01929-LTS-RLE,nysd,63446,Counter Claimant,"SSA Global Technologies, Inc.","SSA Global Technologies, Inc."
12772,1:05-cv-01936,1:05-cv-01936-WDQ,mdd,483533,Defendant,LUPIN LTD.,LUPIN LTD.
12773,1:05-cv-01954,1:05-cv-01954-LMM,nysd,514551,Counter Claimant,"RedEnvelope, Inc.","RedEnvelope, Inc."
12774,1:05-cv-01955,1:05-cv-01955,ilnd,63449,Defendant,"Steltronic USA, Inc.","Steltronic USA, Inc."
12775,1:05-cv-01964,1:05-cv-01964-NLH-AMD,njd,479645,Counter Claimant,MR.  BARRY BOOKMAN,MR.  BARRY BOOKMAN
12776,1:05-cv-01972,1:05-cv-01972-DRH-ETB,nyed,527985,Defendant,"CANON USA, INC.","CANON USA, INC. TERMINATED: 12/19/2005"
12777,1:05-cv-01972,1:05-cv-01972-GEL,nysd,63472,Counter Claimant,"Novozymes North America, Inc.","Novozymes North America, Inc."
12778,1:05-cv-01983,1:05-cv-01983-PKC,nysd,63477,Counter Claimant,"Natural Alternatives Int'l, Inc.","Natural Alternatives Int'l, Inc."
12779,1:05-cv-01984,1:05-cv-01984-PKC,nysd,63480,Defendant,"NBTY, Inc.","NBTY, Inc."
12780,1:05-cv-01984,1:05-cv-01984-DAP,ohnd,63483,Defendant,MacDermid Inc.,MacDermid Inc.
12781,1:05-cv-01986,1:05-cv-01986-CCB,mdd,497584,Counter Claimant,Brine Inc.,Brine Inc. TERMINATED: 03/17/2006
12783,1:05-cv-02011,1:05-cv-02011-BBM,gand,466900,Counter Claimant,"Henkel Consumer Adhesives, Inc.","Henkel Consumer Adhesives, Inc."
12784,1:05-cv-02019,1:05-cv-02019-LTB,cod,63499,Defendant,"Laser Atlanta Optics, LLC","Laser Atlanta Optics, LLC TERMINATED: 10/18/2005"
12785,1:05-cv-02021,1:05-cv-02021,ilnd,63509,Counter Claimant,"Brucker Company, Inc.","Brucker Company, Inc."
12786,1:05-cv-02029,1:05-cv-02029-REB-MEH,cod,63514,Defendant,"Laserline Company, The","Laserline Company, The"
12787,1:05-cv-02036,1:05-cv-02036,ilnd,63523,Counter Claimant,ManageSoft Corp.,ManageSoft Corp. a Delaware corporation
12788,1:05-cv-02037,1:05-cv-02037-WSD,gand,63537,Counter Claimant,"Pergo, Inc.","Pergo, Inc."
12789,1:05-cv-02049,1:05-cv-02049-LAK,nysd,63541,Defendant,Ing Bank,Ing Bank doing business asIng Direct
12790,1:05-cv-02056,1:05-cv-02056-RWS,gand,63547,Counter Claimant,Galileo Vacuum Systems s.r.l.,Galileo Vacuum Systems s.r.l.
12791,1:05-cv-02058,1:05-cv-02058-RBW,dcd,63550,Defendant,"PROTHERA, INC","PROTHERA, INC"
12792,1:05-cv-02068,1:05-cv-02068-RMU,dcd,63555,Counter Claimant,WOODSTREAM CORPORATION,WOODSTREAM CORPORATION
12793,1:05-cv-02148,1:05-cv-02148-CAB,ohnd,63559,3rd Party Plaintiff,"Electrodes, Inc.","Electrodes, Inc."
12794,1:05-cv-02149,1:05-cv-02149-BEL,mdd,462887,Defendant,Apple Computer Inc,Apple Computer Inc
12795,1:05-cv-02153,1:05-cv-02153,ilnd,525459,Counter Claimant,Thomas Davidson,Thomas Davidson
12796,1:05-cv-02161,1:05-cv-02161-RPM,cod,63570,Defendant,Tara Toy Corp.,Tara Toy Corp.
12797,1:05-cv-02164,1:05-cv-02164,ilnd,63574,Counter Claimant,Man Financial Inc.,Man Financial Inc.
12798,1:05-cv-02185,1:05-cv-02185-NRB,nysd,63580,Counter Claimant,Spotless Plastics Pty. Ltd.,Spotless Plastics Pty. Ltd.
12799,1:05-cv-02193,1:05-cv-02193-LTS,nysd,63584,Defendant,Lloyd Goldman,Lloyd Goldman TERMINATED: 06/01/2005
12800,1:05-cv-02200,1:05-cv-02200-DCN,ohnd,63592,Defendant,"Bodycote Thermal Processing, Inc.","Bodycote Thermal Processing, Inc."
12801,1:05-cv-02234,1:05-cv-02234-HB,nysd,63635,Counter Claimant,"Watson Pharmaceuticals, Inc.","Watson Pharmaceuticals, Inc."
12802,1:05-cv-02235,1:05-cv-02235-HB,nysd,63647,Defendant,Sun Pharmaceutical Industries Ltd.,Sun Pharmaceutical Industries Ltd.
12803,1:05-cv-02268,1:05-cv-02268,ilnd,63650,Counter Claimant,Kenneth J Weger,Kenneth J Weger
12804,1:05-cv-02282,1:05-cv-02282-JGK,nysd,63653,Defendant,"R2K, Inc.","R2K, Inc."
12805,1:05-cv-02288,1:05-cv-02288-CC,gand,63655,Defendant,"Callware Technologies, Inc.","Callware Technologies, Inc."
12806,1:05-cv-02301,1:05-cv-02301-WYD-CBS,cod,63658,Counter Claimant,"Targus Group International, Inc.","Targus Group International, Inc. a Delaware corporation"
12807,1:05-cv-02302,1:05-cv-02302,ilnd,63662,Counter Claimant,Nestle Purina Petcare Company,Nestle Purina Petcare Company
12808,1:05-cv-02323,1:05-cv-02323-EWN-BNB,cod,63671,Counter Claimant,"Polar Electro, Inc.","Polar Electro, Inc."
12809,1:05-cv-02325,1:05-cv-02325-WYD-MJW,cod,63688,Counter Claimant,"Erchonia Medical, Inc.","Erchonia Medical, Inc. an Arizona corporation TERMINATED: 06/08/2006"
12810,1:05-cv-02326,1:05-cv-02326-DCN,ohnd,63691,Defendant,Taiwan Star Industrial Inc.,Taiwan Star Industrial Inc.
12811,1:05-cv-02337,1:05-cv-02337,ilnd,63696,Counter Claimant,"Legend Valve & Fitting, Inc.","Legend Valve & Fitting, Inc."
12812,1:05-cv-02342,1:05-cv-02342,ilnd,63702,Defendant,Achiever Industry (ShenZhen) Co.,Achiever Industry (ShenZhen) Co.
12813,1:05-cv-02373,1:05-cv-02373-TCB,gand,63715,Consol Counter Claimant,"Unilin Flooring, Inc.","Unilin Flooring, Inc."
12814,1:05-cv-02376,1:05-cv-02376-DCN,ohnd,63724,Counter-Claimant,"Interstate Diesel Service, Inc.","Interstate Diesel Service, Inc."
12815,1:05-cv-02389,1:05-cv-02389-RMB-KNF,nysd,63729,Defendant,XLM Corp,XLM Corp
12816,1:05-cv-02396,1:05-cv-02396-PSF-MEH,cod,63733,Defendant,"Sassy, Inc.","Sassy, Inc. an Illinois corporation"
12817,1:05-cv-02429,1:05-cv-02429-REB-BNB,cod,63736,Defendant,"Sutphin Electric Motors, Corp.","Sutphin Electric Motors, Corp. a Colorado corporation"
12818,1:05-cv-02450,1:05-cv-02450-WSD,gand,63742,Counter Claimant,Ivax Coporation,Ivax Coporation TERMINATED: 11/01/2005
12819,1:05-cv-02458,1:05-cv-02458,ilnd,63747,Defendant,"RS Industrial, Inc.","RS Industrial, Inc."
12820,1:05-cv-02466,1:05-cv-02466,ilnd,63750,Counter Claimant,Panduit Corp.,Panduit Corp.
12822,1:05-cv-02469,1:05-cv-02469-DCN,ohnd,63760,Defendant,"Merits Holding Company, Inc.","Merits Holding Company, Inc."
12823,1:05-cv-02482,1:05-cv-02482-ODE,gand,63787,Counter Claimant,"Union Rich Plastic Factory, Ltd.","Union Rich Plastic Factory, Ltd."
12824,1:05-cv-02491,1:05-cv-02491,ilnd,63804,Defendant,NCR Corporation,"NCR Corporation a Maryland Corporation,"
12825,1:05-cv-02558,1:05-cv-02558-RWS,gand,63807,Counter Claimant,IEX Corporation,IEX Corporation
12826,1:05-cv-02566,1:05-cv-02566-JG,ohnd,63810,Counter-Claimant,"Intradin (Shanghai) Machinery Co., Ltd.","Intradin (Shanghai) Machinery Co., Ltd."
12827,1:05-cv-02580,1:05-cv-02580-CC,gand,63814,Defendant,"Ureach Technologies, Inc.","Ureach Technologies, Inc."
12828,1:05-cv-02585,1:05-cv-02585-CAP,gand,63818,Counter Claimant,"Opella, Inc.","Opella, Inc."
12829,1:05-cv-02658,1:05-cv-02658-CC,gand,63823,Counter Claimant,"CellNet Technology, Inc.","CellNet Technology, Inc."
12830,1:05-cv-02659,1:05-cv-02659-TPG,nysd,63832,Counter Claimant,"Apotex, Inc.","Apotex, Inc."
12831,1:05-cv-02660,1:05-cv-02660-TPG,nysd,63842,Counter Claimant,"Sicor Pharmacutical, Inc.","Sicor Pharmacutical, Inc."
12832,1:05-cv-02663,1:05-cv-02663-CC,gand,498758,Counter Claimant,"BISCOM, INC.","BISCOM, INC."
12833,1:05-cv-02676,1:05-cv-02676-MSK-KLM,cod,63850,Defendant,"Amazon.com, Inc.","Amazon.com, Inc. a Delaware corporation"
12834,1:05-cv-02676,1:05-cv-02676-DAP,ohnd,63856,Counter-Claimant,"Tamarack Products, Inc.","Tamarack Products, Inc."
12835,1:05-cv-02724,1:05-cv-02724,ilnd,63861,Defendant,Buntrock Industries Inc,Buntrock Industries Inc an Illinois corporation
12836,1:05-cv-02732,1:05-cv-02732,ilnd,63866,Defendant,"Sun Pharmaceutical Advanced Research Centre, Ltd.","Sun Pharmaceutical Advanced Research Centre, Ltd."
12837,1:05-cv-02756,1:05-cv-02756-RDB,mdd,63868,Defendant,"CIA Wheel Group, Inc.","CIA Wheel Group, Inc. doing business asWheel Groupdoing business asWheel-1doing business asWheel 1"
12838,1:05-cv-02756,1:05-cv-02756-KMW-KNF,nysd,516534,Defendant,"Forecast Console, Inc.","Forecast Console, Inc."
12839,1:05-cv-02761,1:05-cv-02761,ilnd,63874,Counter Claimant,Okamura Corporation,Okamura Corporation
12840,1:05-cv-02784,1:05-cv-02784-JBS-JBR,njd,63886,Counter Claimant,"VSR LOCK, INC.","VSR LOCK, INC."
12841,1:05-cv-02788,1:05-cv-02788,ilnd,63890,Defendant,"Prochem Tech International, Inc.","Prochem Tech International, Inc. a Delaware corporation"
12842,1:05-cv-02799,1:05-cv-02799-WSD,gand,63895,Defendant,Echosphere Limited Liability Company,Echosphere Limited Liability Company a Colorado Limited Liability Company
12843,1:05-cv-02806,1:05-cv-02806-WMN,mdd,63898,Defendant,"Avitech, L.L.C.","Avitech, L.L.C."
12844,1:05-cv-02810,1:05-cv-02810-JTC,gand,63900,Defendant,Kyong-Buk Trading Corp.,Kyong-Buk Trading Corp.
12845,1:05-cv-02817,1:05-cv-02817-JES-MHD,nysd,63903,Defendant,H.S.M. International,H.S.M. International
12846,1:05-cv-02900,1:05-cv-02900,ilnd,544570,Counter Claimant,"Perdue Farms, Inc.","Perdue Farms, Inc."
12847,1:05-cv-02904,1:05-cv-02904-WDQ,mdd,535833,Defendant,Wal-Mart Stores Inc,Wal-Mart Stores Inc
12848,1:05-cv-02907,1:05-cv-02907-TPG,nysd,63913,Defendant,"Ulmer Sails, LLC","Ulmer Sails, LLC"
12849,1:05-cv-02911,1:05-cv-02911,ilnd,63919,Defendant,"Harmony Lighting, Inc.","Harmony Lighting, Inc."
12850,1:05-cv-02924,1:05-cv-02924-KMO,ohnd,63926,Counter-Claimant,Doc's Marketing Corporation,Doc's Marketing Corporation
12851,1:05-cv-02947,1:05-cv-02947-TCB,gand,63931,Defendant,"Techcon Group, Inc.","Techcon Group, Inc."
12852,1:05-cv-02984,1:05-cv-02984,ilnd,63934,Defendant,Patsystems PLC,Patsystems PLC
12853,1:05-cv-02994,1:05-cv-02994,ilnd,63936,Defendant,Richell USA Inc,Richell USA Inc
12855,1:05-cv-03013,1:05-cv-03013-AMD,mdd,63944,Defendant,Supra Floors Inc.,Supra Floors Inc.
12856,1:05-cv-03015,1:05-cv-03015-MJG,mdd,63947,Counter Claimant,Target Corporation,Target Corporation
12857,1:05-cv-03037,1:05-cv-03037,ilnd,63950,Defendant,Henrob Limited,Henrob Limited a United Kingdom corporation
12858,1:05-cv-03069,1:05-cv-03069-JES,nysd,63952,Defendant,"Weiland International, Inc.","Weiland International, Inc."
12859,1:05-cv-03074,1:05-cv-03074-JSR,nysd,63955,Defendant,Sama Eyewear,Sama Eyewear
12860,1:05-cv-03081,1:05-cv-03081-SLT-SMG,nyed,63960,Defendant,March of Dimes Birth Defects Foundation,March of Dimes Birth Defects Foundation TERMINATED: 07/22/2005
12861,1:05-cv-03089,1:05-cv-03089,ilnd,63967,Counter Claimant,Flexbar Machine Corp.,Flexbar Machine Corp. a New York Corporation
12862,1:05-cv-03094,1:05-cv-03094-HB,nysd,63974,Counter Claimant,"I.R.I.S., Inc.","I.R.I.S., Inc."
12863,1:05-cv-03107,1:05-cv-03107,ilnd,63977,Defendant,Datadesk Technologies,Datadesk Technologies
12864,1:05-cv-03125,1:05-cv-03125-CC,gand,63980,Counter Claimant,"Smith Micro Software, Inc.","Smith Micro Software, Inc."
12865,1:05-cv-03129,1:05-cv-03129,ilnd,63984,Counter Claimant,"Nieman & Considine, Inc.","Nieman & Considine, Inc."
12866,1:05-cv-03138,1:05-cv-03138,ilnd,63987,Defendant,Sara Lee Bakery Group Inc,Sara Lee Bakery Group Inc
12867,1:05-cv-03160,1:05-cv-03160-HB,nysd,63994,Defendant,Ranbaxy Laboratories Ltd.,Ranbaxy Laboratories Ltd.
12868,1:05-cv-03163,1:05-cv-03163-DLI-KAM,nyed,63997,Defendant,Randall Smith,Randall Smith
12869,1:05-cv-03164,1:05-cv-03164-CC,gand,64007,Counter Claimant,"Utstarcom, Inc.","Utstarcom, Inc. TERMINATED: 01/09/2014"
12870,1:05-cv-03165,1:05-cv-03165-RBK-JS,njd,525577,Counter Claimant,"Japan Cash Machine Co., LTD","Japan Cash Machine Co., LTD"
12871,1:05-cv-03167,1:05-cv-03167-CC,gand,535688,Defendant,Open Text Corporation,Open Text Corporation
12872,1:05-cv-03168,1:05-cv-03168-CAP,gand,534581,Defendant,INTERVET INC.,INTERVET INC.
12873,1:05-cv-03168,1:05-cv-03168-JGK,nysd,64021,Counter Claimant,Victoria's Secret Direct LLC.,Victoria's Secret Direct LLC.
12874,1:05-cv-03225,1:05-cv-03225-NRB,nysd,1,Counter Claimant,"Nobel Biocare USA, LLC","Nobel Biocare USA, LLC"
12875,1:05-cv-03233,1:05-cv-03233,ilnd,64037,Defendant,Gemplus Corp.,Gemplus Corp.
12876,1:05-cv-03235,1:05-cv-03235-WSD,gand,64040,Defendant,Meridian Enterprises Corporation,Meridian Enterprises Corporation
12877,1:05-cv-03252,1:05-cv-03252,ilnd,64044,Counter Claimant,"World Kitchen, Inc.","World Kitchen, Inc."
12878,1:05-cv-03273,1:05-cv-03273-RMB-THK,nysd,64050,Counter Claimant,"Brigadoon Software, Inc.","Brigadoon Software, Inc."
12879,1:05-cv-03275,1:05-cv-03275,ilnd,64055,Defendant,John Does,John Does
12880,1:05-cv-03296,1:05-cv-03296-PKC,nysd,64068,Defendant,"Paramount Decorators of Rego Park, Inc.","Paramount Decorators of Rego Park, Inc."
12881,1:05-cv-03317,1:05-cv-03317-CC,gand,64075,Counter Claimant,"Sony Ericsson Mobile Communications, Inc.","Sony Ericsson Mobile Communications, Inc."
12882,1:05-cv-03323,1:05-cv-03323-JTC,gand,64082,Defendant,"Zymo International, Inc.","Zymo International, Inc."
12883,1:05-cv-03330,1:05-cv-03330-SAS,nysd,64084,Defendant,"Oyster Software, Inc.","Oyster Software, Inc."
12884,1:05-cv-03345,1:05-cv-03345-CBA-CLP,nyed,64091,Counter Claimant,"Axis Communications, Inc.","Axis Communications, Inc."
12885,1:05-cv-03405,1:05-cv-03405-AMD,mdd,64095,Defendant,West Marine,West Marine
12886,1:05-cv-03408,1:05-cv-03408-WMN,mdd,64104,Counter Claimant,"Cypress Semiconductor/MicroSystems, Inc.","Cypress Semiconductor/MicroSystems, Inc."
12887,1:05-cv-03421,1:05-cv-03421,ilnd,64107,Defendant,"Tidel Technologies, Inc.","Tidel Technologies, Inc."
12888,1:05-cv-03445,1:05-cv-03445-WDQ,mdd,64124,Counter Claimant,Unilin Flooring N.C. LLC,Unilin Flooring N.C. LLC
12889,1:05-cv-03449,1:05-cv-03449,ilnd,64134,Counter Claimant,Ford Motor Company,Ford Motor Company a Delaware corporation
12891,1:05-cv-03523,1:05-cv-03523,ilnd,64151,Counter Claimant,"Sea Ray Boats, Inc.","Sea Ray Boats, Inc."
12892,1:05-cv-03566,1:05-cv-03566,ilnd,514391,Defendant,"Voltage Valet Division, Hybrinetics Inc.,","Voltage Valet Division, Hybrinetics Inc.,"
12893,1:05-cv-03603,1:05-cv-03603,ilnd,64157,Defendant,Qubica USA Inc,Qubica USA Inc
12894,1:05-cv-03684,1:05-cv-03684,ilnd,64165,Counter Claimant,"Henri Bendel, Inc.","Henri Bendel, Inc."
12895,1:05-cv-03696,1:05-cv-03696-DC,nysd,64176,Counter Claimant,PPI Pivotal Partners Inc.,PPI Pivotal Partners Inc.
12896,1:05-cv-03698,1:05-cv-03698-DC,nysd,64185,Counter Claimant,Universal Drug Store Ltd.,Universal Drug Store Ltd.
12897,1:05-cv-03699,1:05-cv-03699,ilnd,64218,Counter Claimant,Brown Shoe Company Inc,Brown Shoe Company Inc TERMINATED: 10/30/2007
12898,1:05-cv-03699,1:05-cv-03699-DC,nysd,64237,Counter Claimant,Canada Drugs.com Partnership,Canada Drugs.com Partnership
12899,1:05-cv-03700,1:05-cv-03700-DC,nysd,64246,Counter Claimant,"Medcenter Canada, Inc.","Medcenter Canada, Inc."
12900,1:05-cv-03701,1:05-cv-03701-DC,nysd,64257,Counter Claimant,Dave Robertson,Dave Robertson TERMINATED: 06/19/2006
12901,1:05-cv-03714,1:05-cv-03714,ilnd,64266,Counter Claimant,"Nu-Pharm, Inc.","Nu-Pharm, Inc. a Canadian corporation"
12902,1:05-cv-03782,1:05-cv-03782-NRB,nysd,64276,Defendant,"Phoenix Laboratories, Inc.","Phoenix Laboratories, Inc."
12903,1:05-cv-03783,1:05-cv-03783,ilnd,64278,Defendant,"Neopost, Inc.","Neopost, Inc."
12904,1:05-cv-03855,1:05-cv-03855-PKC,nysd,64300,Counter Claimant,Apotex Corporation,Apotex Corporation
12905,1:05-cv-03865,1:05-cv-03865-PAC,nysd,64320,Counter Claimant,200 Park Inc.,200 Park Inc.
12906,1:05-cv-03951,1:05-cv-03951,ilnd,64331,Counter Claimant,"Information Technology Innovation, LLC","Information Technology Innovation, LLC an Illinois limited liability company"
12907,1:05-cv-03953,1:05-cv-03953,ilnd,64334,Defendant,"Ninja Trader, LLC","Ninja Trader, LLC"
12908,1:05-cv-03965,1:05-cv-03965-SHS,nysd,64338,Defendant,"Sanofi-Aventis, Inc.","Sanofi-Aventis, Inc."
12909,1:05-cv-04004,1:05-cv-04004,ilnd,64345,Defendant,Sun Pharmaceutical Industries Ltd.,Sun Pharmaceutical Industries Ltd.
12910,1:05-cv-04057,1:05-cv-04057-TPG,nysd,64347,Defendant,Richard T. Du Moulin,Richard T. Du Moulin
12911,1:05-cv-04088,1:05-cv-04088,ilnd,64384,Counter Claimant,"Trading Technologies International, Inc.","Trading Technologies International, Inc. a Delaware corporation"
12912,1:05-cv-04120,1:05-cv-04120,ilnd,2,Counter Claimant,GL Trade SA,GL Trade SA
12913,1:05-cv-04130,1:05-cv-04130-RJD-JMA,nyed,64409,Defendant,Charles R. McNamara,Charles R. McNamara
12914,1:05-cv-04137,1:05-cv-04137,ilnd,64414,Counter Claimant,"Peregrine Financial Group, Inc.","Peregrine Financial Group, Inc."
12915,1:05-cv-04148,1:05-cv-04148-LAP,nysd,64422,Counter Claimant,"Insight Communications Company, Inc.","Insight Communications Company, Inc."
12916,1:05-cv-04157,1:05-cv-04157,ilnd,522248,Counter Claimant,"Ortronics, Inc.","Ortronics, Inc."
12917,1:05-cv-04175,1:05-cv-04175,ilnd,64425,Defendant,"Team Services, Inc.","Team Services, Inc."
12918,1:05-cv-04271,1:05-cv-04271,ilnd,64428,Defendant,"Neopost, Inc.","Neopost, Inc."
12919,1:05-cv-04332,1:05-cv-04332,ilnd,64431,Defendant,"RTS Realtime Systems, Inc.","RTS Realtime Systems, Inc."
12920,1:05-cv-04351,1:05-cv-04351,ilnd,64437,Counter Claimant,"Siemens Communications, Inc.","Siemens Communications, Inc."
12921,1:05-cv-04354,1:05-cv-04354,ilnd,64440,Defendant,Rolfe and Nolan Systems Inc,Rolfe and Nolan Systems Inc
12922,1:05-cv-04357,1:05-cv-04357,ilnd,64443,Defendant,"Strategy Runner, Ltd.","Strategy Runner, Ltd."
12923,1:05-cv-04370,1:05-cv-04370,ilnd,64449,Defendant,"Chervon North America, Inc.","Chervon North America, Inc."
12924,1:05-cv-04377,1:05-cv-04377-ILG-MDG,nyed,64451,Defendant,"S&S Industries, Inc.","S&S Industries, Inc. a New York corporation"
12926,1:05-cv-04390,1:05-cv-04390-LAK,nysd,64459,Defendant,"Equinox Holdings, Inc.","Equinox Holdings, Inc."
12927,1:05-cv-04392,1:05-cv-04392-CBA-RML,nyed,64462,Defendant,"Camping World, Inc.","Camping World, Inc."
12928,1:05-cv-04393,1:05-cv-04393-LTS,nysd,64465,Defendant,Research In Motion Corporation,Research In Motion Corporation
12929,1:05-cv-04449,1:05-cv-04449,ilnd,64468,Defendant,FFastFill Inc.,FFastFill Inc.
12930,1:05-cv-04608,1:05-cv-04608,ilnd,64478,Counter Claimant,Randall L Bickford,Randall L Bickford
12931,1:05-cv-04616,1:05-cv-04616-BSJ-FM,nysd,64522,Counter Claimant,Marcus Theatres Corporation,Marcus Theatres Corporation
12932,1:05-cv-04651,1:05-cv-04651,ilnd,64526,Defendant,"Genmes Office Products Co, Ltd","Genmes Office Products Co, Ltd"
12933,1:05-cv-04656,1:05-cv-04656-DLC,nysd,64531,Counter Claimant,Rayovac Corporation,Rayovac Corporation
12934,1:05-cv-04663,1:05-cv-04663,ilnd,64534,Defendant,"A+ Products, Inc.","A+ Products, Inc. a New York corporation"
12935,1:05-cv-04760,1:05-cv-04760,ilnd,3,Counter Claimant,L. Cohen Group,L. Cohen Group
12936,1:05-cv-04766,1:05-cv-04766,ilnd,64543,Counter Claimant,"PBB Global Logistics, Inc.","PBB Global Logistics, Inc."
12937,1:05-cv-04788,1:05-cv-04788,ilnd,64558,Counter Claimant,Del Webb Communities of Illinois,Del Webb Communities of Illinois
12938,1:05-cv-04811,1:05-cv-04811,ilnd,64601,Counter Claimant,"CQGT, LLC","CQGT, LLC"
12939,1:05-cv-04880,1:05-cv-04880-CBA-SMG,nyed,64604,Defendant,Interpool Pool Cover Team,Interpool Pool Cover Team
12940,1:05-cv-04891,1:05-cv-04891-KMW,nysd,64606,Defendant,"Verity, Inc.","Verity, Inc."
12941,1:05-cv-04902,1:05-cv-04902-NGG-CLP,nyed,64608,Defendant,"Decor by Dene, Inc.","Decor by Dene, Inc."
12942,1:05-cv-04917,1:05-cv-04917-DLI-SMG,nyed,64616,Defendant,Wenhang Lighting USA Corporation,Wenhang Lighting USA Corporation
12943,1:05-cv-04971,1:05-cv-04971-RMB-JCF,nysd,64619,Defendant,Instyle Jewellery,Instyle Jewellery a Corporation of India
12944,1:05-cv-05040,1:05-cv-05040-DC,nysd,64621,Defendant,"Optical Image Technology, Inc.","Optical Image Technology, Inc."
12945,1:05-cv-05076,1:05-cv-05076-LTS-AJP,nysd,64623,Counter Claimant,"Sane Solutions, LLC","Sane Solutions, LLC"
